id;pt_BR;en;fr;it;nl;pt;es;de
Advi>2106;%s demitiu-se. Você terá que procurar um novo informante.;%s quit. You'll have to look for a new informant.;%s a démissionné. Vous allez devoir trouver un nouvel informateur.;%s se n'è andato. Devi assumere un nuovo informatore.;Oh. U moet maar eens uitkijken naar een nieuwe informant... %s werkt nu voor een andere maatschappij.;%s demitiu-se. Terá de procurar outro informador.;%s se ha despedido. Habrá que contratar a otro informador.;%s hat gekündigt. Sie sollten einen neuen Informanten einstellen.
Advi>2107;" %s não é mais seu analista de avião. Ele se foi.";%s is no longer your plane analyst. He quit;%s n'est plus votre expert aéronautique. Il a démissionné.;%s non è più il tuo analista dei voli. Se n'è andato.;uw vliegtuiganalist, %s is weg. Hij heeft ontslag genomen.;" %s já não é seu analista de aviões. Demitiu-se.";" %s ha dejado de ser su analista de aviones. Ha dimitido.";%s ist nicht mehr Ihr Flugzeuganalyst. Er hat gekündigt.
Advi>2108;Você terá que correr sozinho nos próximos dias. Seu treinador físico, %s, demitiu-se ontem.;You'll have to run alone for the next few days. Your fitness trainer, %s, quit yesterday.;Vous allez devoir courir tout seul dans les jours qui viennent. Votre prof de gym, %s, a démissionné hier.;Il tuo allenatore %s se n'è andato ieri sera.;U moet de komende dagen alleen gaan joggen. Uw fitnesstrainer, %s, is vertrokken.;Terá de correr sozinho nos próximos dias. O seu treinador de manutenção, %s, demitiu-se ontem.;Su monitor de fitness %s se despidió ayer.;Ihr Fitneßtrainer %s hat gestern abend gekündigt.
Advi>2109;Você não tem mais guarda-costas. %s, seu gerente de segurança entregou um pedido de demissão.;You're not guarded anymore. %s, your security manager handed in his notice.;Votre corps n'est plus gardé. %s, votre chef de la sécurité, a remis sa démission.;Non hai più protezione. %s, il direttore della sicurezza, ha presentato le dimissioni.;uw lichaam wordt niet meer beveiligd. %s heeft ontslag genomen.;As suas costas já não estão guardadas. %s, o seu conselheiro de segurança, entregou uma carta de demissão.;El director de seguridad %s ha presentado la dimisión.;Der Sicherheitsmanager %s hat die Kündigung eingereicht.
Advi>2110;%s quer que você saiba que pode pilotar seus aviões sozinho. Ele está procurando um emprego mais bem remunerado.;%s wants you to know if you can fly your planes yourself. He's looking for a better paying job.;%s veut que vous sachiez que vous pouvez faire voler vos avions vous-même. Il cherche un emploi mieux payé.;%s ti informa che i tuoi aerei puoi pilotarteli da solo. Sta cercando un lavoro pagato meglio.;%s wil dat u weet dat hij niet meer in de cockpit zit maar ijsverkoper is geworden. Dat betaalde beter...;%s diz-lhe que você mesmo pode pilotar os aviões. Ele está à procura de um emprego mais bem pago.;El piloto %s dice que pilote usted mismo los aviones, que él se va a otro sitio donde le paguen más.;Der Pilot %s läßt ausrichten, Sie könnten Ihre Maschine selber fliegen. Er sucht sich einen besser bezahlten Job.
Advi>2111;%s um comissário de bordo saiu. Ele disse que o salário era muito baixo.;%s, a flight attendent quit. He said the salary was too low.;%s, un steward, a démissionné. Il a dit que le salaire était trop bas.;%s, un assistente di volo, ha lasciato il lavoro. Dice che lo stipendio è troppo basso.;De steward %s is vertrokken.;%s, um comissário de bordo, demitiu-se. Disse que o salário era muito baixo.;%s, un auxiliar de vuelo, se ha despedido. Dice que el sueldo es muy escaso.;%s, ein Flugbegleiter hat gekündigt. Das Gehalt sei zu gering, sagt er.
Advi>2200;%s, um de seus consultores, está insatisfeito.;%s, one of our advisors is dissatisfied.;%s, une de vos conseillères, n'est pas satisfaite.;%s, una delle nostre consulenti, è insoddisfatta.;%s, een van uw adviseurs is ontevreden.;%s, uma das nossas conselheiras, está insatisfeita.;%s, una de nuestras asesoras, está descontenta.;%s, eine unserer Beraterinnen ist unzufrieden.
Advi>2201;%s, um de seus pilotos, está insatisfeito.;%s, one of our pilots, is dissatisfied.;%s, une de vos pilotes, n'est pas satisfaite.;%s, una delle nostre donne pilota, è insoddisfatta.;%s, een piloot, is niet tevreden.;%s, uma das nossas mulheres piloto, está insatisfeita.;%s, una de nuestras pilotos, está descontenta.;%s, eine unserer Pilotinnen ist unzufrieden.
Advi>2202;%s, um de nossos comissários de bordo, está insatisfeito;%s, one of our flight attendants is dissatisfied.;%s, une de vos hôtesses, n'est pas satisfaite.;%s, una delle nostre hostess, è insoddisfatta.;%s, een stewardess, is niet tevreden.;%s, uma das nossas assistentes de bordo, está insatisfeita.;%s, una de nuestras azafatas, está descontenta.;%s, eine unserer Flugbegleiterinnen ist unzufrieden.
Advi>2210;%s, um de nossos consultores, está insatisfeito;%s, one of our advisors, is dissatisfied.;%s, un de vos conseillers, n'est pas satisfait.;%s, uno dei nostri consulenti, è insoddisfatto.;%s, een adviseur, is ontevreden.;%s, um dos nossos conselheiros, está insatisfeito.;%s, uno de nuestros asesores, está descontento.;%s, einer unserer Berater ist unzufrieden.
Advi>2211;%s, um de nossos pilotos, está insatisfeito.;%s, one of our pilots, is dissatisfied.;%s, un de vos pilotes, n'est pas satisfait.;%s, uno dei nostri piloti, è insoddisfatto.;%s, een van onze piloten, is niet tevreden.;%s, um dos nossos pilotos, está insatisfeito.;%s, uno de nuestros pilotos, está descontento.;%s, einer unserer Piloten ist unzufrieden.
Advi>2212;%s, um de nossos comissários de bordo, está insatisfeito.;%s, one of our flight attendants is dissatisfied.;%s, un de vos stewards, n'est pas satisfait.;%s, uno degli steward, è insoddisfatto.;%s, een steward, is niet tevreden.;%s, um dos nossos comissários de bordo, está insatisfeito.;%s, uno de nuestros auxiliares de vuelo, está descontento.;%s, einer unserer Flugbegleiter ist unzufrieden.
Advi>2299;Você deveria aumentar o salário. Muitos de nossos empregados estão insatisfeitos.;You should raise salaries. A lot of our employees are dissatisfied.;Vous devriez augmenter le salaire. Un grand nombre de vos employés n'est pas satisfait.;Dovresti aumentare gli stipendi. Molti dipendenti sono insoddisfatti.;U moet de salarissen verhogen. Veel van onze medewerkers zijn ontevreden.;Devia aumentar os salários. Muitos dos nossos funcionários estão insatisfeitos.;Gran cantidad de los empleados están descontentos. Convendría subir los sueldos.;Zahlreiche Ihrer Mitarbeiter sind unzufrieden. Sie sollten die Gehälter erhöhen.
Advi>2300;Esta ordem já está no programa de vôo de '%s'.;This order is already in the flight schedule of the '%s'.;Cette commande est déjà sur le plan de vol du '%s'.;Quest'ordine è già stato inserito nel programma di voli di '%s'.;Deze opdracht zit al in het vliegplan van de '%s'.;Este voo charter já está no plano de voo do '%s'.;El pedido ya está en el plan de vuelos del '%s'.;Der Auftrag ist bereits im Flugplan der '%s'.
Advi>2301;O avião é muito pequeno para este vôo.;The plane is too small for this flight.;L'avion est trop petit pour ce vol.;L'aereo è troppo piccolo per questo volo.;Het vliegtuig is te klein voor deze vlucht.;O avião é muito pequeno para este voo.;El avión es demasiado pequeño para este vuelo.;Das Flugzeug ist zu klein für diesen Flug.
Advi>2302;Alguém foi muito generoso com o sal a bordo do %s. Provavelmente foi sabotagem!;Somebody was overly generous with the salt on board the %s. It was probably sabotage!;Quelqu'un a abusé du sel à bord du %s. C'était probablement un sabotage !;Qualcuno ha esagerato con il sale a bordo di %s. Forse si tratta di sabotaggio!;Iemand heeft veel zout op het eten aan boord van de %s gegooid. Waarschijnlijk sabotage!;Alguém foi generoso demais com o sal no %s. Provavelmente foi sabotagem!;En el %s la comida estaba demasiado salada. ¡Debe haber sido un sabotaje!;Jemand hat an Bord der %s das Essen versalzen. Wahrscheinlich war es Sabotage!
Advi>2303;O cinema de bordo do %s não está funcionando e as pessoas estão aborrecidas. Alguém cortou os fios!;The on-board movie theater on %s broke down and the people are bored. Somebody cut the wires!;Le projecteur de films à bord du %s est tombé en panne et les gens s'ennuient. Quelqu'un a coupé les fils !;Il cinema a bordo di %s si è rotto e i passeggeri si annoiano. Qualcuno ha tagliato i cavi!;De boordbioscoop van de %s is kapot en de passagiers zijn verveeld. Iemand heeft wat draden doorgesneden!;O cinema a bordo do %s avariou e os passageiros estão aborrecidos. Alguém cortou os fios!;En el %s se ha estropeado el vídeo y la gente se aburre. ¡Alguien habrá cortado los cables!;Bei der %s ist das Bordkino defekt und die Leute langweilen sich. Da hat jemand Drähte herausgerissen!
Advi>2304;O %s teve um pneu furado. O piloto suspeita de sabotagem!;The %s had a flat tire. The pilot suspects sabotage!;Le %s a un pneu à plat. Le pilote soupçonne un sabotage.;%s ha una gomma a terra. Il pilota sospetta un sabotaggio!;de %s heeft een platte band. De piloot vermoedt sabotage!;O %s teve um furo. O piloto suspeita de sabotagem!;El %s tenía una rueda pinchada. El piloto piensa que es sabotaje.;Die %s hatte eine Reifenpanne. Der Pilot vermutet Sabotage.
Advi>2305;O %s tem uma pane no motor. O piloto tem a situação sob controle, mas os passageiros estão chocados. O piloto suspeita de sabotagem!;The %s has an engine malfunction. The pilot has the situation under control, but the passengers are shaken up. The pilot suspects sabotage!;Le %s a une panne de moteur. Le pilote contrôle la situation, mais les passagers sont sous le choc. Le pilote soupçonne un sabotage !;Su %s si è verificato un guasto al motore. Il pilota ha tenuto la situazione sotto controllo, ma i passeggeri sono rimasti terrorizzati. Il pilota sospetta un sabotaggio!;De %s heeft motorpech. De piloot kon het toestel in de hand houden, maar de passagiers waren bang. De piloot denkt dat dit sabotage is!;O %s tem uma avaria no motor. O piloto tem a situação sob controlo, mas os passageiros estão em estado de choque. O piloto suspeita de sabotagem!;El %s tiene ún motor averiado. El piloto controla la situación, pero los pasajeros están aterrados. ¡El piloto piensa que es sabotaje!;Die %s hat einen Triebwerksausfall. Der Pilot hat die Lage unter Kontrolle, aber die Passagiere sind entsetzt. Der Pilot vermutet Sabotage!
Advi>2306;Alguém manipulou o %s. O avião quase bateu!;Somebody manipulated the %s. The plane almost crashed!;Quelqu'un a trafiqué le %s. L'avion a failli s'écraser !;Qualcuno ha manipolato il %s. Per un soffio si è evitato il disastro!;Iemand heeft met de %s gerommeld. Het vliegtuig is bijna neergestort!;Alguém manipulou o %s. O avião quase caiu!;Alguien ha manipulado el %s. ¡El avión ha estado a punto de estrellarse!;Jemand hat die %s manipuliert! Und ein Haar wäre die Maschine abgestürzt!
Advi>2309;Acabamos de receber um fax. Você o encontrará em seu escritório. Há um problema com o %s!;We just received a fax. You'll find it in your office. There is a problem with the %s!;Nous venons de recevoir un fax. Vous le trouverez sur votre bureau. Il y a un problème avec le %s !;Abbiamo appena ricevuto un fax che troverai nel tuo ufficio. C'è un problema con il %s!;We kregen net een fax binnen. Hij ligt in uw kantoor. Er is een probleem met de %s!;Acabámos de receber um fax. Está no seu escritório. Há um problema com o %s!;Acaba de llegar un fax a su oficina. ¡Hay un problema con el %s!;Da ist ein Fax gekommen und liegt im Büro. Es gibt ein Problem mit der %s!
Advi>2320;A peça de reposição acabou de chegar em %s. O avião estará pronto em %li horas.;The replacement part has just arrived in %s. The plane will be ready in %li hours.;La pièce de rechange vient juste d'arriver à %s. L'avion sera prêt dans %li heures.;Il ricambio è appena arrivato a %s. L'aereo sarà pronto in %li ore.;Het vervangend onderdeel is net in %s aangekomen. De reparatietijd wordt verkort tot %li uur.;A peça substituta acabou de chegar no %s. O avião estará pronto daqui a %li horas.;La pieza de recambio acaba de llegar a %s. Así que la reparación llevará %li horas menos.;Das Ersatzteil ist gerade in %s angekommen. Die Reparaturzeit verkürzt sich daduch auf %li Stunden.
Advi>2308;Este fax acabou de chegar.;This fax just came in.;Ce fax vient juste d'arriver.;È appena arrivato questo fax.;Deze fax kwam net binnen.;Este fax acabou de chegar.;Acaba de llegar este fax.;Dieses Fax ist gerade gekommen.
Advi>2310;O vôo é muito longo para este avião.;The flight is too long for this plane.;Le vol est trop long pour cet avion.;Il volo è troppo lungo per questo aereo.;De vlucht is te lang voor dit toestel.;O voo é muito longo para este avião.;El vuelo es demasiado largo para este avión.;Der Flug ist zu lang für dieses Flugzeug.
Advi>2311;Esta ordem já foi executada.;This order has already been carried out.;Cet affrètement a déjà été traitée.;Quest'ordine è stato già eseguito.;Deze opdracht is al uitgevoerd.;Este voo charter já foi executado.;Este pedido ya está cursado.;Dieser Auftrag wurde bereits durchgeführt.
Advi>2312;Esta ordem já está sendo executada por outro avião.;This order is already being carried out by another plane.;La commande est déjà traitée par un autre avion.;Quest'ordine viene attualmente eseguito da un altro aereo.;Deze opdracht wordt al door een ander vliegtuig uitgevoerd.;Este voo charter já está a ser executado por outro avião.;Este pedido ya lo está cursando un avión.;Dieser Auftrag wird bereits von einem Flugzeug durchgeführt.
Advi>2313;O %s acabou de perder uma ordem. Você não observou as condições para esta ordem.;The %s just missed an order. You didn't observe the requirements for this order.;Le %s vient de rater un affrètement. Vous n'avez pas rempli les conditions requises pour cet affrètement.;%s ha appena perso un ordine. Non hai rispettato i requisiti dell'ordine.;De %s heeft net een opdrachtsvlucht gemist. U heeft niet goed op de regels voor deze vlucht gelet.;O %s acabou de perder um voo charter. Você não não cumpriu as condições.;El %s ha cursado un pedido insatisfactoriamente. No se han tenido en cuenta las condiciones del cliente.;Die %s hat gerade erfolglos versucht einen Auftragsflug durchzuführen. Sie haben die Bedingungen des Auftrages nicht beachtet.
